"Organism","treatment","experiment","experiment_ID","GC_ID","dry_weight_mg","Internal_Standard_Volume_ID","date_extraction","MeOH_Volume_dissolved","date.derivatisation","TMSH_Volume","Sample_Volume_derivatized","comment.x","runinfo","area","name_pufa","runname","runinfo_original","comment.y","Time","Timestamp","Date","Time_of_day"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",3206694,"20:4n-6","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",468065,"20:3n-3","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",12133567,"20:5n-3","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",133563,"22:0","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",1085814,"22:1n-9","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",146535,"22:2n-6","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",6539131,"23:0","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",72192,"22:6n-3","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",109846,"24:0","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","fishfood","M2","162_fishfood_4","M2_T162_fishfood_4",5.1911,"100_SI1",NA,50,"",10,20,"","M2 T162 fishfood 4",38557,"24:1n-9","PUFA-KF_14.01.2020 21_43_187","M2 T162 fish 4","4             ","14.01.2020 21_43_187","2020-01-14 21:43:18","2020-01-14"," 21:43:18"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",44866,"11:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",9320,"14:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",21126,"14:1n-5","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",32848,"15:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",1453919,"17:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",64970,"17:1n-7","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",2595906,"18:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",3754861,"18:1n-9c","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",6600761,"18:1n-7","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",4567993,"18:2n-6c","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",55894,"18:3n-6","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",369497,"18:3n-3","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",317254,"20:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",579599,"20:1n-9","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",184163,"20:2n-6","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",239396,"20:4n-6","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",101226,"21:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",310333,"20:5n-3","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",35496,"22:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",127150,"22:1n-9","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",3100897,"23:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",257625,"22:6n-3","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",178998,"24:0","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","leaves","M2","194_leaves_16","M2_T194_leaves_16",5.33,"100_SI1",NA,100,"",30,20,"ggf. Falsche Mengen Probe und TMSH, müsste das sein, für das ich mich nach methodenentwicklung entschieden habe","M2 T194 leaves 16",54953,"24:1n-9","PUFA-KF_07.01.2020 00_22_3015","M2 T194 leaves 16","16             ","07.01.2020 00_22_3015","2020-01-07 00:22:30","2020-01-07"," 00:22:30"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",116019,"11:0","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",28693,"12:0","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",97329,"14:0","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",39451,"14:1n-5","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",116059,"15:0","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",5713,"16:1n-7","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",2619760,"17:0","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",109606,"17:1n-7","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",6913705,"18:0","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",60687,"18:1n-9t","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",5162030,"18:1n-7","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",4644447,"18:2n-6t","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",1113882,"18:2n-6c","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",12129993,"18:3n-3","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",215574,"20:0","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",617360,"20:1n-9","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",318369,"20:2n-6","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",2648998,"20:4n-6","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",117784,"20:3n-3","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",3404074,"20:5n-3","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",158006,"22:1n-9","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",2143144,"23:0","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","oatmeal","M2","218_oatmeal_2","M2_T218_oatmeal_2",4.0602,"100_SI1",NA,50,"",10,20,"","M2 T218 oatmeal 2",21408,"22:6n-3","PUFA-KF_10.01.2020 09_30_061","M2 Tnicht lesbar oat 2","oatmeal 2            ","10.01.2020 09_30_061","2020-01-10 09:30:06","2020-01-10"," 09:30:06"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",34605,"11:0","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",79212,"14:0","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",152269,"14:1n-5","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",127313,"15:0","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",13828,"16:0","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",3214277,"17:0","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",66215,"17:1n-7","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",10794584,"18:0","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",14940,"18:1n-9t","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",7076108,"18:1n-9c","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",4033398,"18:1n-7","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",10832881,"18:2n-6c","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",37139,"18:3n-6","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",264106,"18:3n-3","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",385142,"20:0","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",1161701,"20:1n-9","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",631490,"20:2n-6","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",1647137,"20:4n-6","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
"spider","fishfood","M2","201_fishfood_13","M2_T201_fishfood_13",5.337,"100_SI1",NA,50,"",10,20,"","M2 T201 fishfood 13",545843,"20:3n-3","PUFA-KF_09.01.2020 15_53_337","M2 T201 fish 13","13             ","09.01.2020 15_53_337","2020-01-09 15:53:33","2020-01-09"," 15:53:33"
