ID,stream,position,trap,time,order,suborder,family,subfamily,genus,species,dry mass (mg),,
5216,Hainbach,up,2,2018-05-24,Ephemeroptera,,Baetidae,,Baetis,,2.8505,,
5217,Hainbach,up,2,2018-05-24,Trichoptera,,Rhyacophilidae,,Rhyacophila,,2.6596,,
5218,Kaiserbach,down,1,2018-05-24,Ephemeroptera,,Baetidae,,Baetis,,1.8081,,
5219,Kaiserbach,down,1,2018-05-24,Diptera,Nematocera,Chironomidae,,,,0.0849,,
5220,Kaiserbach,down,1,2018-05-24,Trichoptera,,Hydroptilidae,,,,0.3277,,
5223,Otterbach,down,1,2018-05-22,Diptera,Nematocera,Simuliidae,,,,0.8462,,
5224,Otterbach,up,1,2018-05-30,Ephemeroptera,,Baetidae,,Baetis,,0.284,,
5225,Otterbach,up,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.1662,,
5227,Kaiserbach,up,1,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.0451,,
5228,Dierbach,down,2,2018-05-30,Diptera,Nematocera,Chironomidae,,,,0.04,,
5229,Kropsbach,down,2,2018-08-20,Trichoptera,,Hydropsychidae,,Hydropsyche,,16.6531,,
5230,Kropsbach,down,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,14.7049,,
5231,Kropsbach,down,2,2018-08-20,Diptera,Nematocera,Psychodidae,,,,0.2258,,
5232,Kropsbach,down,2,2018-08-20,Ephemeroptera,,Baetidae,,Baetis,,1.3426,,
5234,Kropsbach,down,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,3.1788,,
5235,Kropsbach,down,1,2018-08-20,Trichoptera,,Hydropsychidae,,Hydropsyche,,9.9674,,
5236,Kropsbach,down,1,2018-08-20,Ephemeroptera,,Baetidae,,Baetis,,0.5498,,
5240,Russbach,down,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.0112,,
5242,Kropsbach,up,1,2018-08-20,Diptera,Nematocera,Simuliidae,,,,0.542,,
5243,Kropsbach,up,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.7668,,
5244,Isenach,down,2,2018-08-21,Trichoptera,,Leptoceridae,,Mystacides,nigra,1.2308,,
5245,Isenach,down,2,2018-08-21,Diptera,Nematocera,Chironomidae,,,,16.1694,,
5246,Isenach,down,2,2018-08-21,Diptera,Nematocera,Chaoboridae,,,,0.8266,,
5247,Isenach,down,2,2018-08-21,Trichoptera,,Hydroptilidae,,,,0.0842,,
5249,Modenbach,up,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.2867,,
5254,Dierbach,down,1,2018-08-20,Diptera,Nematocera,Simuliidae,,,,0.2224,,
5255,Dierbach,down,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.0813,,
5259,Dierbach,up,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,1.7023,,
5260,Dierbach,up,1,2018-08-20,Diptera,Nematocera,Limoniidae,,,,1.6163,,
5263,Hainbach,up,1,2018-08-20,Diptera,Nematocera,Limoniidae,,,,1.6678,,
5266,Russbach,up,2,2018-08-20,Diptera,Nematocera,Ptychopteridae,,,,1.5387,,
5269,Kaiserbach,up,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.7564,,
5272,Russbach,up,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.009,,
5273,Russbach,down,2,2018-08-20,Ephemeroptera,,Baetidae,,Baetis,,0.9044,,
5277,Russbach,down,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.0977,,
5279,Klingbach,up,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.5408,,
5282,Kaiserbach,up,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.0417,,
5283,Kaiserbach,up,1,2018-08-20,Ephemeroptera,,Baetidae,,Baetis,,0.3882,,
5285,Otterbach,up,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.2194,,
5287,Triefenbach,down,2,2018-08-20,Diptera,Nematocera,Simuliidae,,,,0.2311,,
5288,Triefenbach,down,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.0344,,
5289,Triefenbach,down,2,2018-08-20,Ephemeroptera,,Baetidae,,Baetis,,0.3575,,
5290,Triefenbach,up,2,2018-08-20,Diptera,Nematocera,Psychodidae,,,,0.1153,,
5291,Triefenbach,up,2,2018-08-20,Diptera,Nematocera,Chaoboridae,,,,0.8137,,
5292,Triefenbach,up,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.5858,,
5293,Triefenbach,up,2,2018-08-20,Diptera,Nematocera,Simuliidae,,,,0.7566,,
5295,Klingbach,down,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.3341,,
5296,Klingbach,down,2,2018-08-20,Ephemeroptera,,Baetidae,,Baetis,,1.9345,,
5297,Klingbach,down,2,2018-08-20,Trichoptera,,Psychomyidae,,,,0.479,,
5300,Dierbach,up,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.1267,,
5301,Klingbach,down,1,2018-08-20,Diptera,Nematocera,Simuliidae,,,,0.4288,,
5303,Klingbach,down,1,2018-08-20,Diptera,Nematocera,Psychodidae,,,,0.3084,,
5304,Klingbach,down,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.2988,,
5306,Klingbach,down,1,2018-08-20,Ephemeroptera,,Baetidae,,Baetis,,4.125,,
5307,Klingbach,down,1,2018-08-20,Trichoptera,,Hydropsychidae,,Hydropsyche,,5.308,,
5308,Isenach,down,1,2018-09-11,Diptera,Nematocera,Chironomidae,,,,0.1106,,
5310,Isenach,up,2,2018-08-21,Ephemeroptera,,Baetidae,,Baetis,,0.4198,,
5311,Isenach,up,2,2018-08-21,Diptera,Nematocera,Chaoboridae,,,,0.2256,,
5315,Isenach,up,1,2018-08-21,Diptera,Nematocera,Chironomidae,,,,0.1677,,
5316,Isenach,up,1,2018-08-21,Plecoptera,,Leuctridae,,Leuctra,,0.2484,,
5318,Kropsbach,up,2,2018-08-20,Diptera,Brachycera,Empididae,,,,0.193,,
5319,Kropsbach,up,2,2018-08-20,Diptera,Nematocera,Psychodidae,,,,0.0356,,
5320,Kropsbach,up,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.2431,,
5324,Dierbach,down,2,2018-08-20,Diptera,Nematocera,Psychodidae,,,,0.0256,,
5325,Dierbach,down,2,2018-08-20,Diptera,Nematocera,Chaoboridae,,,,0.0925,,
5326,Dierbach,down,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.0015,,
5329,Modenbach,down,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.2167,,
5331,Modenbach,up,2,2018-08-20,Trichoptera,,Hydropsychidae,,Hydropsyche,,7.6293,,
5332,Modenbach,up,2,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.0771,,
5333,Modenbach,up,2,2018-08-20,Diptera,Nematocera,Simuliidae,,,,0.2398,,
5334,Modenbach,up,2,2018-08-20,Diptera,Nematocera,Chaoboridae,,,,0.1022,,
5336,Hainbach,down,1,2018-08-20,Trichoptera,,Hydroptilidae,,,,0.2375,,
5337,Hainbach,down,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.268,,
5338,Triefenbach,down,1,2018-08-20,Diptera,Nematocera,Chironomidae,,,,0.1151,,
5339,Triefenbach,down,1,2018-08-20,Ephemeroptera,,Baetidae,,Baetis,,2.4527,,
5341,Triefenbach,up,1,2018-08-20,Diptera,Nematocera,Simuliidae,,,,0.2869,,
5342,Modenbach,down,1,2018-09-13,Ephemeroptera,,Baetidae,,Baetis,,1.2569,,
5343,Modenbach,down,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.2418,,
5344,Klingbach,up,2,2018-09-12,Diptera,Nematocera,Chaoboridae,,,,0.3778,,
5346,Russbach,down,2,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.3261,,
5347,Russbach,down,2,2018-09-12,Diptera,Nematocera,Ceratopogonidae,,,,0.1139,,
5348,Isenach,down,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.0737,,
5350,Modenbach,up,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.107,,
5351,Modenbach,up,1,2018-09-13,Diptera,Nematocera,Simuliidae,,,,0.5273,,
5352,Isenach,down,2,2018-09-13,Trichoptera,,Hydroptilidae,,,,0.0717,,
5353,Isenach,down,2,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.1685,,
5354,Isenach,down,2,2018-09-13,Diptera,Nematocera,Ceratopogonidae,,,,0.0572,,
5355,Otterbach,up,2,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.0934,,
5356,Dierbach,up,1,2018-09-12,Plecoptera,,Nemouridae,,Protonemura,,3.1522,,
5357,Dierbach,up,1,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.0382,,
5358,Isenach,up,2,2018-09-13,Diptera,Nematocera,Chironomidae,,,,NA,leer,
5361,Isenach,down,1,2018-08-21,Diptera,Nematocera,Chironomidae,,,,3.6489,,
5362,Isenach,down,1,2018-08-21,Diptera,Nematocera,Chaoboridae,,,,0.4403,,
5363,Isenach,down,1,2018-08-21,Trichoptera,,Leptoceridae,,Mystacides,nigra,1.0464,,
5364,Isenach,down,1,2018-08-21,Trichoptera,,Hydropsychidae,,Hydropsyche,,1.9798,,
5365,Isenach,down,1,2018-08-21,Ephemeroptera,,Baetidae,,Baetis,,0.8934,,
5367,Dierbach,up,2,2018-09-12,Diptera,Nematocera,Simuliidae,,,,0.7341,,
5368,Dierbach,up,2,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.2886,,
5370,Dierbach,down,1,2018-09-12,Diptera,Nematocera,Ptychopteridae,,,,1.09,,
5371,Dierbach,down,1,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.0053,,
5374,Kaiserbach,down,1,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.0852,,
5375,Klingbach,up,1,2018-09-12,Diptera,Nematocera,Psychodidae,,,,0.3115,,
5376,Klingbach,up,1,2018-09-12,Diptera,Nematocera,Simuliidae,,,,1.3298,,
5378,Klingbach,up,1,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.0838,,
5382,Dierbach,down,2,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.0205,,
5383,Dierbach,down,2,2018-09-12,Diptera,Nematocera,Psychodidae,,,,0.0404,,
5386,Otterbach,up,1,2018-09-12,Diptera,Nematocera,Chironomidae,,,,0.2848,,
5387,Otterbach,up,1,2018-09-12,Diptera,Nematocera,Simuliidae,,,,0.2669,,
5389,Isenach,up,1,2018-09-13,Diptera,Brachycera,Empididae,,,,0.2044,,
5390,Isenach,up,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.0586,,
5393,Modenbach,up,2,2018-09-13,Diptera,Nematocera,Chironomidae,,,,1.1052,,
5394,Modenbach,up,2,2018-09-13,Diptera,Nematocera,Chaoboridae,,,,0.1553,,
5395,Modenbach,up,2,2018-09-13,Diptera,Nematocera,Simuliidae,,,,0.7577,,
5397,Kropsbach,down,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,1.7274,,
5398,Hainbach,down,1,2018-09-13,Trichoptera,,Polycentropodidae,,Plectrocenia,,8.2245,,
5399,Hainbach,down,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,4.6989,,
5401,Hainbach,down,1,2018-09-13,Ephemeroptera,,Baetidae,,Baetis,,1.1274,,
5403,Kropsbach,up,2,2018-09-13,Diptera,Nematocera,Chironomidae,,,,4.2633,,
5404,Kropsbach,up,2,2018-09-13,Diptera,Nematocera,Chaoboridae,,,,0.48,,
5405,Kropsbach,up,2,2018-09-13,Diptera,Brachycera,Empididae,,,,0.2744,,
5406,Triefenbach,down,1,2018-09-13,Ephemeroptera,,Baetidae,,Baetis,,0.4507,,
5407,Triefenbach,down,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.3621,,
5408,Triefenbach,down,1,2018-09-13,Diptera,Nematocera,Chaoboridae,,,,0.4827,,
5409,Triefenbach,down,1,2018-09-13,Diptera,Nematocera,Simuliidae,,,,0.3756,,
5410,Kropsbach,up,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.0141,,
5413,Kropsbach,down,2,2018-09-13,Diptera,Nematocera,Chironomidae,,,,2.4248,,
5414,Kropsbach,down,2,2018-09-13,Ephemeroptera,,Baetidae,,Baetis,,0.5996,,
5415,Kropsbach,down,2,2018-09-13,Trichoptera,,Hydropsychidae,,Hydropsyche,,2.3914,,
5416,Triefenbach,up,1,2018-09-13,Diptera,Nematocera,Chaoboridae,,,,0.723,,
5417,Triefenbach,up,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,4.3179,,
5418,Triefenbach,down,2,2018-09-13,Ephemeroptera,,Baetidae,,,,0.9912,,
5419,Triefenbach,down,2,2018-09-13,Diptera,Nematocera,Chironomidae,,,,3.6923,,
5420,Triefenbach,down,2,2018-09-13,Diptera,Nematocera,Simuliidae,,,,0.3465,,
5423,Modenbach,down,2,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.0102,,
5424,Modenbach,down,2,2018-09-13,Diptera,Nematocera,Simuliidae,,,,0.3576,,
5426,Hainbach,up,1,2018-09-13,Diptera,Nematocera,Chironomidae,,,,0.0054,,
5429,Kropsbach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,5.0288,,
5430,Kropsbach,down,2,2018-07-09,Trichoptera,,Hydroptilidae,,,,0.6205,,
5431,Kropsbach,down,2,2018-07-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,25.4167,,
5432,Kropsbach,down,2,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,,1.1893,,
5434,Hainbach,up,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0045,,
5439,Klingbach,up,1,2018-07-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,28.9784,,
5441,Hainbach,down,2,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.4715,,
5442,Hainbach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0219,,
5444,Triefenbach,up,1,2018-07-05,Diptera,Nematocera,Simuliidae,,,,1.678,,
5445,Triefenbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0811,,
5446,Triefenbach,up,1,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,12..7297,,
5448,Hainbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0397,,
5449,Hainbach,up,1,2018-07-05,Diptera,Nematocera,Psychodidae,,,,0.1173,,
5453,Otterbach,up,1,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,0.5233,,
5454,Otterbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.3277,,
5456,Kaiserbach,up,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.0832,,
5457,Kaiserbach,up,1,2018-07-02,Ephemeroptera,,,,,,0.2414,,
5459,Klingbach,up,1,2018-07-02,Diptera,Nematocera,Simuliidae,,,,12.4567,,
5460,Klingbach,up,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.2309,,
5462,Klingbach,up,1,2018-07-02,Trichoptera,,Hydropsychidae,,Hydropsyche,,35.0761,,
5463,Klingbach,up,1,2018-07-02,Ephemeroptera,,Baetidae,,Baetis,,0.9327,,
5466,Isenach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.4795,,
5469,Isenach,down,2,2018-07-09,Diptera,Nematocera,Psychodidae,,,,7.4833,,
5470,Isenach,down,2,2018-07-09,Ephemeroptera,,,,,,0.2635,,
5471,Isenach,down,2,2018-07-09,Trichoptera,,Hydroptilidae,,,,0.114,,
5472,Isenach,down,2,2018-07-09,Trichoptera,,Hydroptilidae,,,,0.4067,,
5475,Triefenbach,up,1,2018-07-09,Diptera,Nematocera,Simuliidae,,,,1.416,,
5476,Triefenbach,up,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0107,,
5477,Triefenbach,up,1,2018-07-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,23.2793,,
5479,Triefenbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.474,,
5480,Triefenbach,down,1,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,0.4202,,
5483,Russbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0999,,
5485,Russbach,up,1,2018-07-05,Diptera,Nematocera,Ceratopogonidae,,,,0.1832,,
5487,Hainbach,down,1,2018-07-05,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilus,,20.7943,,
5488,Hainbach,down,1,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.2157,,
5489,Hainbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.1488,,
5492,Dierbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0114,,
5493,Dierbach,down,1,2018-07-05,Diptera,Nematocera,Psychodidae,,,,0.0963,,
5494,Modenbach,down,2,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.1361,,
5497,Otterbach,up,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.134,,
5498,Otterbach,up,2,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.4995,,
5500,Otterbach,up,2,2018-07-05,Diptera,Nematocera,Psychodidae,,,,0.0253,,
5503,Dierbach,up,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,1.8736,,
5505,Dierbach,up,1,2018-07-02,Diptera,Nematocera,Tipulidae,,,,8.5594,,
5509,Otterbach,down,2,2018-07-09,Diptera,Nematocera,Simuliidae,,,,0.2311,,
5510,Otterbach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.1383,,
5513,Dierbach,up,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.5214,,
5514,Dierbach,up,1,2018-07-09,Diptera,Nematocera,Chaoboridae,,,,0.3144,,
5516,Isenach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,6.688,,
5520,Klingbach,up,1,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.413,,
5521,Klingbach,up,1,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,29.6163,,
5522,Klingbach,up,1,2018-07-05,Ephemeroptera,,,,,,0.3698,,
5523,Klingbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0563,,
5526,Modenbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,1.0105,,
5527,Modenbach,down,1,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,12.7472,,
5530,Kaiserbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.1067,,
5532,Russbach,down,1,2018-07-05,Diptera,Nematocera,Ceratopogonidae,,,,0.0978,,
5533,Russbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.1838,,
5535,Kropsbach,down,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,6.9942,,
5536,Kropsbach,down,1,2018-07-02,Trichoptera,,Hydropsychidae,,Hydropsyche,,33.1485,,
5537,Kropsbach,down,1,2018-07-02,Trichoptera,,Psychomyidae,,,,0.7134,,
5538,Kropsbach,down,1,2018-07-02,Ephemeroptera,,Baetidae,,Baetis,,0.513,,
5540,Triefenbach,down,2,2018-07-02,Diptera,Nematocera,Simuliidae,,,,0.2951,,
5541,Triefenbach,down,2,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.2477,,
5542,Triefenbach,down,2,2018-07-02,Ephemeroptera,,Baetidae,,Baetis,,0.9327,,
5544,Hainbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0644,,
5545,Hainbach,down,1,2018-07-09,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilus,,4.1684,,
5546,Hainbach,down,1,2018-07-09,Trichoptera,,Psychomyidae,,,,0.238,,
5547,Dierbach,up,2,2018-07-09,Diptera,Nematocera,Chaoboridae,,,,0.6113,,
5548,Dierbach,up,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,2.9946,,
5549,Dierbach,up,2,2018-07-09,Diptera,Nematocera,Simuliidae,,,,0.3013,,
5551,Isenach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,2.6304,,
5555,Dierbach,down,2,2018-07-05,Diptera,Nematocera,Ceratopogonidae,,,,0.1004,,
5556,Dierbach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0518,,
5558,Kropsbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.743,,
5559,Kropsbach,up,1,2018-07-05,Diptera,Nematocera,Simuliidae,,,,2.4113,,
5560,Kropsbach,up,1,2018-07-05,Diptera,Nematocera,Chaoboridae,,,,0.2419,,
5565,Otterbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.8396,,
5566,Isenach,up,2,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.284,,
5567,Triefenbach,up,2,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.5631,,
5569,Modenbach,up,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.2338,,
5570,Modenbach,up,1,2018-07-02,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.7703,,
5572,Triefenbach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.1034,,
5573,Triefenbach,down,2,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.2631,,
5574,Triefenbach,down,2,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,1.4482,,
5575,Triefenbach,down,2,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,14.3379,,
5578,Modenbach,up,A,2018-08-01,Diptera,Nematocera,Simuliidae,,,,0.173,,
5579,Modenbach,up,A,2018-08-01,Diptera,Nematocera,Chironomidae,,,,0.0993,,
5580,Modenbach,up,A,2018-08-01,Trichoptera,,Hydropsychidae,,Hydropsyche,,15.9357,,
5581,Modenbach,up,A,2018-08-01,Trichoptera,,,,,,1.0746,,
5583,Hainbach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.1025,,
5585,Hainbach,down,2,2018-07-09,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilus,,31.826,,
5589,Klingbach,up,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0899,,
5590,Klingbach,up,2,2018-07-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.7656,,
5593,Dierbach,up,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.1437,,
5596,Russbach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0025,,
5598,Kropsbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,5.3823,,
5600,Kropsbach,down,1,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.2861,,
5601,Kropsbach,down,1,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,2.3815,,
5602,Kropsbach,down,1,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,18.449,,
5603,Kropsbach,down,1,2018-07-05,Trichoptera,,Psychomyidae,,,,0.5807,,
5607,Otterbach,up,2,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,,1.0031,,
5609,Otterbach,up,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.2273,,
5610,Kropsbach,down,2,2018-07-02,Trichoptera,,,,,,49.8398,,
5611,Kropsbach,down,2,2018-07-02,Diptera,Nematocera,Chironomidae,,,,7.2894,,
5612,Kropsbach,down,2,2018-07-02,Ephemeroptera,,Baetidae,,Baetis,,3.455,,
5614,Triefenbach,up,1,2018-07-02,Diptera,Nematocera,Simuliidae,,,,2.2298,,
5615,Triefenbach,up,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.0994,,
5617,Modenbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0813,,
5618,Modenbach,down,1,2018-07-09,Trichoptera,,,,,,30.1559,,
5622,Klingbach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.1603,,
5626,Klingbach,down,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,17.3039,,
5627,Klingbach,down,1,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,,0.1206,,
5628,Klingbach,down,1,2018-07-09,Trichoptera,,Hydropsychidae,,Hydropsyche,,0.8273,,
5630,Modenbach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,2.3029,,
5631,Klingbach,down,2,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,0.0849,0.4181,2 Eppis mit gleicher Nummer
5632,Klingbach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0592,,
5633,Klingbach,down,1,2018-07-02,Ephemeroptera,,Baetidae,,Baetis,,2.1652,,
5634,Klingbach,down,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.0427,,
5638,Kaiserbach,down,2,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,0.4287,,
5639,Kaiserbach,down,2,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,4.6856,,
5641,Modenbach,up,2,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.2764,,
5642,Modenbach,up,2,2018-07-02,Trichoptera,,,,,,51.4893,,
5643,Modenbach,up,1,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.5944,,
5644,Modenbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.6822,,
5645,Modenbach,up,1,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,55.135,,
5646,Modenbach,up,1,2018-07-05,Trichoptera,,Glossomatidae,,,,0.242,,
5649,Russbach,down,2,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0132,,
5650,Russbach,down,2,2018-07-09,Ephemeroptera,,Baetidae,,Baetis,,0.7269,,
5652,Klingbach,down,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.0375,,
5653,Klingbach,down,1,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,0.6619,,
5657,Hainbach,up,1,2018-07-09,Diptera,Nematocera,Chironomidae,,,,0.0813,,
5658,Hainbach,up,1,2018-07-09,Ephemeroptera,,,,,,0.0465,,
5661,Kaiserbach,up,2,2018-07-09,Diptera,Nematocera,Chaoboridae,,,,0.761,,
5664,Russbach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.3029,,
5665,Russbach,up,1,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.407,,
5667,Isenach,up,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.1904,,
5668,Isenach,up,2,2018-07-05,Trichoptera,,,,,,0.3075,,
5669,Kropsbach,down,2,2018-07-05,Trichoptera,,Hydropsychidae,,Hydropsyche,,10.226,,
5670,Kropsbach,down,2,2018-07-05,Ephemeroptera,,Baetidae,,Baetis,,0.6276,,
5671,Kropsbach,down,2,2018-07-05,Diptera,Nematocera,Simuliidae,,,,0.3674,,
5672,Kropsbach,down,2,2018-07-05,Diptera,Nematocera,Chironomidae,,,,2.7393,,
5674,Triefenbach,down,1,2018-07-02,Diptera,Nematocera,Chironomidae,,,,2.3722,,
5675,Triefenbach,down,1,2018-07-02,Diptera,Nematocera,Simuliidae,,,,0.3105,,
5676,Triefenbach,down,1,2018-07-02,Trichoptera,,Hydropsychidae,,Hydropsyche,,10.2445,,
5677,Triefenbach,down,1,2018-07-02,Ephemeroptera,,Baetidae,,Baetis,,0.7911,,
5682,Hainbach,up,2,2018-07-02,Diptera,Nematocera,Chironomidae,,,,0.1302,,
5685,Isenach,up,1,2018-07-05,Diptera,Nematocera,Limoniidae,,,,3.2002,,
5686,Isenach,up,1,2018-07-05,Diptera,Nematocera,Chironomidae,,,,0.5103,,
