"site","stream","pos_ord","position","trap","time","season","collection_days","area_trap","order","number_sample","biomass_sample","biomass_area_day_mg","number_area_day","day"
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-03-22,"spring",3,0.25,"Trichoptera",0,0,0,0,81
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-03-27,"spring",5,0.25,"Trichoptera",0,0,0,0,86
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-03-29,"spring",2,0.25,"Trichoptera",0,0,0,0,88
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-04-16,"spring",4,0.25,"Trichoptera",0,0,0,0,106
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-04-19,"spring",3,0.25,"Trichoptera",0,0,0,0,109
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-04-26,"spring",3,0.25,"Trichoptera",0,0,0,0,116
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-05-03,"spring",3,0.25,"Trichoptera",0,0,0,0,123
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-05-07,"spring",4,0.25,"Trichoptera",0,0,0,0,127
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-05-10,"spring",3,0.25,"Trichoptera",0,0,0,0,130
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-05-15,"spring",5,0.25,"Trichoptera",0,0,0,0,135
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-05-22,"summer",5,0.25,"Trichoptera",0,0,0,0,142
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-05-24,"summer",2,0.25,"Trichoptera",1,0.7405,1.481,2,144
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-05-28,"summer",4,0.25,"Trichoptera",0,0,0,0,148
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-06-04,"summer",5,0.25,"Trichoptera",1,0.3468,0.27744,0.8,155
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-06-25,"summer",4,0.25,"Trichoptera",0,0,0,0,176
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-02,"summer",4,0.25,"Trichoptera",0,0,0,0,183
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-05,"summer",3,0.25,"Trichoptera",0,0,0,0,186
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-09,"summer",4,0.25,"Trichoptera",0,0,0,0,190
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-12,"summer",3,0.25,"Trichoptera",0,0,0,0,193
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-16,"summer",4,0.25,"Trichoptera",0,0,0,0,197
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-18,"summer",2,0.25,"Trichoptera",0,0,0,0,199
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-23,"summer",5,0.25,"Trichoptera",0,0,0,0,204
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-26,"summer",3,0.25,"Trichoptera",0,0,0,0,207
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-07-30,"autumn",4,0.25,"Trichoptera",0,0,0,0,211
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-08-01,"autumn",2,0.25,"Trichoptera",0,0,0,0,213
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-08-06,"autumn",5,0.25,"Trichoptera",0,0,0,0,218
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-08-09,"autumn",3,0.25,"Trichoptera",0,0,0,0,221
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-08-13,"autumn",4,0.25,"Trichoptera",1,5.0956,5.0956,1,225
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-08-16,"autumn",3,0.25,"Trichoptera",0,0,0,0,228
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-08-20,"autumn",4,0.25,"Trichoptera",0,0,0,0,232
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-09-04,"autumn",5,0.25,"Trichoptera",0,0,0,0,247
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-09-06,"autumn",2,0.25,"Trichoptera",0,0,0,0,249
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",1,2018-09-13,"autumn",2,0.25,"Trichoptera",0,0,0,0,256
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-03-22,"spring",3,0.25,"Trichoptera",0,0,0,0,81
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-03-27,"spring",5,0.25,"Trichoptera",0,0,0,0,86
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-03-29,"spring",2,0.25,"Trichoptera",0,0,0,0,88
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-16,"spring",4,0.25,"Trichoptera",0,0,0,0,106
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-19,"spring",3,0.25,"Trichoptera",0,0,0,0,109
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-26,"spring",3,0.25,"Trichoptera",0,0,0,0,116
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-04-30,"spring",4,0.25,"Trichoptera",0,0,0,0,120
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-05-03,"spring",3,0.25,"Trichoptera",0,0,0,0,123
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-05-07,"spring",4,0.25,"Trichoptera",0,0,0,0,127
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-05-24,"summer",2,0.25,"Trichoptera",1,2.6596,5.3192,2,144
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-05-28,"summer",4,0.25,"Trichoptera",0,0,0,0,148
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-06-08,"summer",4,0.25,"Trichoptera",1,0.6418,0.6418,1,159
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-06-14,"summer",6,0.25,"Trichoptera",0,0,0,0,165
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-06-21,"summer",3,0.25,"Trichoptera",0,0,0,0,172
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-06-25,"summer",4,0.25,"Trichoptera",0,0,0,0,176
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-07-02,"summer",4,0.25,"Trichoptera",0,0,0,0,183
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-07-05,"summer",3,0.25,"Trichoptera",0,0,0,0,186
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-07-09,"summer",4,0.25,"Trichoptera",0,0,0,0,190
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-07-12,"summer",3,0.25,"Trichoptera",0,0,0,0,193
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-07-16,"summer",4,0.25,"Trichoptera",0,0,0,0,197
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-07-18,"summer",2,0.25,"Trichoptera",0,0,0,0,199
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-07-26,"summer",3,0.25,"Trichoptera",0,0,0,0,207
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-07-30,"autumn",4,0.25,"Trichoptera",0,0,0,0,211
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-08-01,"autumn",2,0.25,"Trichoptera",0,0,0,0,213
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-08-06,"autumn",5,0.25,"Trichoptera",0,0,0,0,218
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-08-09,"autumn",3,0.25,"Trichoptera",0,0,0,0,221
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-08-13,"autumn",4,0.25,"Trichoptera",0,0,0,0,225
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-08-16,"autumn",3,0.25,"Trichoptera",0,0,0,0,228
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-09-06,"autumn",2,0.25,"Trichoptera",0,0,0,0,249
"Hainbach_forest","Hainbach","forest_Trichoptera","forest",2,2018-09-11,"autumn",5,0.25,"Trichoptera",0,0,0,0,254
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-03-22,"spring",3,0.25,"Trichoptera",0,0,0,0,81
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-03-27,"spring",5,0.25,"Trichoptera",0,0,0,0,86
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-03-29,"spring",2,0.25,"Trichoptera",0,0,0,0,88
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-04-19,"spring",3,0.25,"Trichoptera",0,0,0,0,109
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-04-30,"spring",4,0.25,"Trichoptera",0,0,0,0,120
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-05-03,"spring",3,0.25,"Trichoptera",0,0,0,0,123
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-05-07,"spring",4,0.25,"Trichoptera",0,0,0,0,127
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-05-15,"spring",5,0.25,"Trichoptera",0,0,0,0,135
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-05-17,"summer",2,0.25,"Trichoptera",0,0,0,0,137
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-05-22,"summer",5,0.25,"Trichoptera",0,0,0,0,142
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-05-24,"summer",2,0.25,"Trichoptera",0,0,0,0,144
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-05-28,"summer",4,0.25,"Trichoptera",0,0,0,0,148
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-06-11,"summer",3,0.25,"Trichoptera",0,0,0,0,162
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-06-18,"summer",4,0.25,"Trichoptera",0,0,0,0,169
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-06-21,"summer",3,0.25,"Trichoptera",0,0,0,0,172
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-06-25,"summer",4,0.25,"Trichoptera",3,11.3923,11.3923,3,176
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-07-02,"summer",4,0.25,"Trichoptera",0,0,0,0,183
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-07-05,"summer",3,0.25,"Trichoptera",2,20.7943,27.7257333333333,2.66666666666667,186
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-07-09,"summer",4,0.25,"Trichoptera",2,4.4064,4.4064,2,190
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-07-12,"summer",3,0.25,"Trichoptera",4,16.8399,22.4532,5.33333333333333,193
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-07-18,"summer",2,0.25,"Trichoptera",1,10.416,20.832,2,199
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-07-23,"summer",5,0.25,"Trichoptera",1,0.7268,0.58144,0.8,204
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-07-26,"summer",3,0.25,"Trichoptera",0,0,0,0,207
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-07-30,"autumn",4,0.25,"Trichoptera",0,0,0,0,211
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-08-01,"autumn",2,0.25,"Trichoptera",0,0,0,0,213
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-08-06,"autumn",5,0.25,"Trichoptera",0,0,0,0,218
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-08-09,"autumn",3,0.25,"Trichoptera",0,0,0,0,221
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-08-16,"autumn",3,0.25,"Trichoptera",0,0,0,0,228
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-08-20,"autumn",4,0.25,"Trichoptera",1,0.2375,0.2375,1,232
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-08-22,"autumn",2,0.25,"Trichoptera",0,0,0,0,234
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-08-30,"autumn",3,0.25,"Trichoptera",0,0,0,0,242
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-09-04,"autumn",5,0.25,"Trichoptera",0,0,0,0,247
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-09-06,"autumn",2,0.25,"Trichoptera",0,0,0,0,249
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-09-11,"autumn",5,0.25,"Trichoptera",0,0,0,0,254
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",1,2018-09-13,"autumn",2,0.25,"Trichoptera",1,8.2245,16.449,2,256
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-03-22,"spring",3,0.25,"Trichoptera",0,0,0,0,81
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-03-27,"spring",5,0.25,"Trichoptera",0,0,0,0,86
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-03-29,"spring",2,0.25,"Trichoptera",0,0,0,0,88
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-04-19,"spring",3,0.25,"Trichoptera",0,0,0,0,109
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-04-30,"spring",4,0.25,"Trichoptera",0,0,0,0,120
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-03,"spring",3,0.25,"Trichoptera",0,0,0,0,123
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-07,"spring",4,0.25,"Trichoptera",1,8.5063,8.5063,1,127
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-10,"spring",3,0.25,"Trichoptera",0,0,0,0,130
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-15,"spring",5,0.25,"Trichoptera",0,0,0,0,135
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-17,"summer",2,0.25,"Trichoptera",0,0,0,0,137
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-22,"summer",5,0.25,"Trichoptera",0,0,0,0,142
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-24,"summer",2,0.25,"Trichoptera",0,0,0,0,144
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-28,"summer",4,0.25,"Trichoptera",0,0,0,0,148
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-06-11,"summer",3,0.25,"Trichoptera",0,0,0,0,162
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-06-14,"summer",3,0.25,"Trichoptera",0,0,0,0,165
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-06-18,"summer",4,0.25,"Trichoptera",0,0,0,0,169
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-06-21,"summer",3,0.25,"Trichoptera",1,13.4734,17.9645333333333,1.33333333333333,172
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-06-25,"summer",4,0.25,"Trichoptera",1,5.4084,5.4084,1,176
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-07-02,"summer",4,0.25,"Trichoptera",3,30.6938,30.6938,3,183
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-07-05,"summer",3,0.25,"Trichoptera",0,0,0,0,186
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-07-09,"summer",4,0.25,"Trichoptera",5,31.826,31.826,5,190
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-07-12,"summer",3,0.25,"Trichoptera",2,17.1767,22.9022666666667,2.66666666666667,193
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-07-16,"summer",4,0.25,"Trichoptera",2,19.4257,19.4257,2,197
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-07-18,"summer",2,0.25,"Trichoptera",0,0,0,0,199
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-07-26,"summer",3,0.25,"Trichoptera",0,0,0,0,207
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-07-30,"autumn",4,0.25,"Trichoptera",0,0,0,0,211
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-08-01,"autumn",2,0.25,"Trichoptera",0,0,0,0,213
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-08-06,"autumn",5,0.25,"Trichoptera",0,0,0,0,218
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-08-09,"autumn",3,0.25,"Trichoptera",0,0,0,0,221
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-08-16,"autumn",3,0.25,"Trichoptera",0,0,0,0,228
"Hainbach_vine","Hainbach","vine_Trichoptera","vine",2,2018-08-22,"autumn",2,0.25,"Trichoptera",0,0,0,0,234
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-03-22,"spring",3,0.25,"Trichoptera",0,0,0,0,81
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-03-27,"spring",5,0.25,"Trichoptera",0,0,0,0,86
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-03-29,"spring",2,0.25,"Trichoptera",0,0,0,0,88
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-12,"spring",3,0.25,"Trichoptera",0,0,0,0,102
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-16,"spring",4,0.25,"Trichoptera",0,0,0,0,106
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-19,"spring",3,0.25,"Trichoptera",1,3.4895,4.65266666666667,1.33333333333333,109
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-23,"spring",4,0.25,"Trichoptera",0,0,0,0,113
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-26,"spring",3,0.25,"Trichoptera",0,0,0,0,116
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-04-30,"spring",4,0.25,"Trichoptera",0,0,0,0,120
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-03,"spring",3,0.25,"Trichoptera",0,0,0,0,123
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-07,"spring",4,0.25,"Trichoptera",0,0,0,0,127
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-10,"spring",3,0.25,"Trichoptera",0,0,0,0,130
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-15,"spring",5,0.25,"Trichoptera",0,0,0,0,135
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-17,"summer",2,0.25,"Trichoptera",0,0,0,0,137
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-22,"summer",5,0.25,"Trichoptera",0,0,0,0,142
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-24,"summer",2,0.25,"Trichoptera",0,0,0,0,144
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-28,"summer",4,0.25,"Trichoptera",0,0,0,0,148
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-05-30,"summer",2,0.25,"Trichoptera",0,0,0,0,150
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-06-04,"summer",5,0.25,"Trichoptera",0,0,0,0,155
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-06-09,"summer",5,0.25,"Trichoptera",0,0,0,0,160
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-06-11,"summer",2,0.25,"Trichoptera",3,5.4208,10.8416,6,162
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-06-15,"summer",4,0.25,"Trichoptera",0,0,0,0,166
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-06-18,"summer",3,0.25,"Trichoptera",0,0,0,0,169
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-06-21,"summer",3,0.25,"Trichoptera",0,0,0,0,172
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-06-25,"summer",4,0.25,"Trichoptera",0,0,0,0,176
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-06-28,"summer",3,0.25,"Trichoptera",0,0,0,0,179
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-02,"summer",4,0.25,"Trichoptera",0,0,0,0,183
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-05,"summer",3,0.25,"Trichoptera",0,0,0,0,186
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-09,"summer",4,0.25,"Trichoptera",0,0,0,0,190
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-12,"summer",3,0.25,"Trichoptera",0,0,0,0,193
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-17,"summer",5,0.25,"Trichoptera",0,0,0,0,198
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-19,"summer",2,0.25,"Trichoptera",0,0,0,0,200
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-23,"summer",4,0.25,"Trichoptera",0,0,0,0,204
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-26,"summer",3,0.25,"Trichoptera",0,0,0,0,207
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-07-31,"autumn",5,0.25,"Trichoptera",0,0,0,0,212
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-08-06,"autumn",4,0.25,"Trichoptera",0,0,0,0,218
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-08-09,"autumn",3,0.25,"Trichoptera",0,0,0,0,221
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-08-16,"autumn",3,0.25,"Trichoptera",0,0,0,0,228
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-08-21,"autumn",5,0.25,"Trichoptera",0,0,0,0,233
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-08-24,"autumn",2,0.25,"Trichoptera",0,0,0,0,236
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-08-28,"autumn",4,0.25,"Trichoptera",0,0,0,0,240
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-08-30,"autumn",2,0.25,"Trichoptera",0,0,0,0,242
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-09-06,"autumn",2,0.25,"Trichoptera",0,0,0,0,249
"Isenach_forest","Isenach","forest_Trichoptera","forest",1,2018-09-13,"autumn",2,0.25,"Trichoptera",0,0,0,0,256
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-03-22,"spring",3,0.25,"Trichoptera",0,0,0,0,81
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-03-27,"spring",5,0.25,"Trichoptera",0,0,0,0,86
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-03-29,"spring",2,0.25,"Trichoptera",0,0,0,0,88
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-03,"spring",5,0.25,"Trichoptera",0,0,0,0,93
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-06,"spring",3,0.25,"Trichoptera",0,0,0,0,96
"Isenach_forest","Isenach","forest_Trichoptera","forest",2,2018-04-09,"spring",3,0.25,"Trichoptera",0,0,0,0,99
