"site","stream","position","trap","time","season","collection_days","area_trap","biomass_sample","number_sample","biomass_area_day_mg","number_area_day","day"
"Russbach_forest","Russbach","forest",2,2018-07-23,"summer",4,0.25,1.6753,10,1.6753,10,204
"Russbach_forest","Russbach","forest",2,2018-07-26,"summer",3,0.25,0.5915,8,0.788666666666667,10.6666666666667,207
"Russbach_forest","Russbach","forest",2,2018-07-30,"autumn",4,0.25,1.9357,6,1.9357,6,211
"Russbach_forest","Russbach","forest",2,2018-08-01,"autumn",2,0.25,3.8044,7,7.6088,14,213
"Russbach_forest","Russbach","forest",2,2018-08-06,"autumn",5,0.25,0.2743,5,0.21944,4,218
"Russbach_forest","Russbach","forest",2,2018-08-13,"autumn",4,0.25,10.2119,29,10.2119,29,225
"Russbach_forest","Russbach","forest",2,2018-08-16,"autumn",3,0.25,3.3468,9,4.4624,12,228
"Russbach_forest","Russbach","forest",2,2018-08-20,"autumn",4,0.25,1.5387,1,1.5387,1,232
"Russbach_forest","Russbach","forest",2,2018-08-22,"autumn",2,0.25,0.4374,4,0.8748,8,234
"Russbach_forest","Russbach","forest",2,2018-08-27,"autumn",5,0.25,0.1856,6,0.14848,4.8,239
"Russbach_forest","Russbach","forest",2,2018-08-30,"autumn",3,0.25,0.1682,8,0.224266666666667,10.6666666666667,242
"Russbach_forest","Russbach","forest",2,2018-09-03,"autumn",4,0.25,0.9507,4,0.9507,4,246
"Russbach_forest","Russbach","forest",2,2018-09-06,"autumn",3,0.25,1.5117,1,2.0156,1.33333333333333,249
"Russbach_forest","Russbach","forest",2,2018-09-10,"autumn",4,0.25,9.4477,11,9.4477,11,253
"Russbach_forest","Russbach","forest",2,2018-09-12,"autumn",2,0.25,0.5079,3,1.0158,6,255
"Russbach_vine","Russbach","vine",1,2018-03-26,"spring",4,0.25,14.8309,60,14.8309,60,85
"Russbach_vine","Russbach","vine",1,2018-04-06,"spring",3,0.25,1.6989,4,2.2652,5.33333333333333,96
"Russbach_vine","Russbach","vine",1,2018-04-09,"spring",3,0.25,9.5784,55,12.7712,73.3333333333333,99
"Russbach_vine","Russbach","vine",1,2018-04-12,"spring",3,0.25,0.2413,2,0.321733333333333,2.66666666666667,102
"Russbach_vine","Russbach","vine",1,2018-04-16,"spring",4,0.25,8.3201,3,8.3201,3,106
"Russbach_vine","Russbach","vine",1,2018-04-19,"spring",3,0.25,0.5252,6,0.700266666666667,8,109
"Russbach_vine","Russbach","vine",1,2018-04-23,"spring",4,0.25,11.6363,35,11.6363,35,113
"Russbach_vine","Russbach","vine",1,2018-04-26,"spring",3,0.25,11.7235,15,15.6313333333333,20,116
"Russbach_vine","Russbach","vine",1,2018-04-30,"spring",4,0.25,1.8041,33,1.8041,33,120
"Russbach_vine","Russbach","vine",1,2018-05-03,"spring",3,0.25,1.4374,25,1.91653333333333,33.3333333333333,123
"Russbach_vine","Russbach","vine",1,2018-05-07,"spring",4,0.25,7.2345,53,7.2345,53,127
"Russbach_vine","Russbach","vine",1,2018-05-10,"spring",3,0.25,1.4038,6,1.87173333333333,8,130
"Russbach_vine","Russbach","vine",1,2018-05-17,"summer",3,0.25,0.0104,1,0.0138666666666667,1.33333333333333,137
"Russbach_vine","Russbach","vine",1,2018-05-22,"summer",5,0.25,7.1424,60,5.71392,48,142
"Russbach_vine","Russbach","vine",1,2018-05-24,"summer",2,0.25,0.4498,2,0.8996,4,144
"Russbach_vine","Russbach","vine",1,2018-05-30,"summer",2,0.25,3.6881,9,7.3762,18,150
"Russbach_vine","Russbach","vine",1,2018-06-04,"summer",5,0.25,3.0375,10,2.43,8,155
"Russbach_vine","Russbach","vine",1,2018-06-08,"summer",4,0.25,5.2756,21,5.2756,21,159
"Russbach_vine","Russbach","vine",1,2018-06-11,"summer",3,0.25,0.1521,2,0.2028,2.66666666666667,162
"Russbach_vine","Russbach","vine",1,2018-06-14,"summer",3,0.25,1.2253,4,1.63373333333333,5.33333333333333,165
"Russbach_vine","Russbach","vine",1,2018-06-18,"summer",4,0.25,9.4592,8,9.4592,8,169
"Russbach_vine","Russbach","vine",1,2018-06-21,"summer",3,0.25,0.1206,7,0.1608,9.33333333333333,172
"Russbach_vine","Russbach","vine",1,2018-06-25,"summer",4,0.25,4.3442,172,4.3442,172,176
"Russbach_vine","Russbach","vine",1,2018-06-28,"summer",3,0.25,0.8092,51,1.07893333333333,68,179
"Russbach_vine","Russbach","vine",1,2018-07-02,"summer",4,0.25,3.5498,32,3.5498,32,183
"Russbach_vine","Russbach","vine",1,2018-07-05,"summer",3,0.25,0.2816,11,0.375466666666667,14.6666666666667,186
"Russbach_vine","Russbach","vine",1,2018-07-09,"summer",4,0.25,1.9846,191,1.9846,191,190
"Russbach_vine","Russbach","vine",1,2018-07-12,"summer",3,0.25,1.5731,38,2.09746666666667,50.6666666666667,193
"Russbach_vine","Russbach","vine",1,2018-07-16,"summer",4,0.25,0.3534,16,0.3534,16,197
"Russbach_vine","Russbach","vine",1,2018-07-19,"summer",3,0.25,0.4435,5,0.591333333333333,6.66666666666667,200
"Russbach_vine","Russbach","vine",1,2018-07-23,"summer",4,0.25,1.48,3,1.48,3,204
"Russbach_vine","Russbach","vine",1,2018-07-30,"autumn",4,0.25,1.051,14,1.051,14,211
"Russbach_vine","Russbach","vine",1,2018-08-01,"autumn",2,0.25,0.6791,11,1.3582,22,213
"Russbach_vine","Russbach","vine",1,2018-08-06,"autumn",5,0.25,0.1206,6,0.09648,4.8,218
"Russbach_vine","Russbach","vine",1,2018-08-09,"autumn",3,0.25,0.665,34,0.886666666666667,45.3333333333333,221
"Russbach_vine","Russbach","vine",1,2018-08-13,"autumn",4,0.25,5.794,24,5.794,24,225
"Russbach_vine","Russbach","vine",1,2018-08-16,"autumn",3,0.25,0.1905,3,0.254,4,228
"Russbach_vine","Russbach","vine",1,2018-08-20,"autumn",4,0.25,0.0112,2,0.0112,2,232
"Russbach_vine","Russbach","vine",1,2018-08-22,"autumn",2,0.25,0.109,18,0.218,36,234
"Russbach_vine","Russbach","vine",1,2018-08-27,"autumn",5,0.25,2.2805,15,1.8244,12,239
"Russbach_vine","Russbach","vine",1,2018-08-30,"autumn",3,0.25,0.0747,5,0.0996,6.66666666666667,242
"Russbach_vine","Russbach","vine",1,2018-09-03,"autumn",4,0.25,0.9182,10,0.9182,10,246
"Russbach_vine","Russbach","vine",1,2018-09-06,"autumn",3,0.25,0.1913,6,0.255066666666667,8,249
"Russbach_vine","Russbach","vine",1,2018-09-10,"autumn",4,0.25,5.7569,47,5.7569,47,253
"Russbach_vine","Russbach","vine",2,2018-03-22,"spring",4,0.25,2.2943,7,2.2943,7,81
"Russbach_vine","Russbach","vine",2,2018-03-26,"spring",4,0.25,10.2836,8,10.2836,8,85
"Russbach_vine","Russbach","vine",2,2018-04-06,"spring",3,0.25,18.071,47,24.0946666666667,62.6666666666667,96
"Russbach_vine","Russbach","vine",2,2018-04-09,"spring",3,0.25,16.3666,25,21.8221333333333,33.3333333333333,99
"Russbach_vine","Russbach","vine",2,2018-04-12,"spring",3,0.25,7.1726,19,9.56346666666667,25.3333333333333,102
"Russbach_vine","Russbach","vine",2,2018-04-16,"spring",4,0.25,2.68,13,2.68,13,106
"Russbach_vine","Russbach","vine",2,2018-04-19,"spring",3,0.25,12.6872,36,16.9162666666667,48,109
"Russbach_vine","Russbach","vine",2,2018-04-23,"spring",4,0.25,0.2436,5,0.2436,5,113
"Russbach_vine","Russbach","vine",2,2018-04-26,"spring",3,0.25,1.4031,11,1.8708,14.6666666666667,116
"Russbach_vine","Russbach","vine",2,2018-04-30,"spring",4,0.25,16.0911,15,16.0911,15,120
"Russbach_vine","Russbach","vine",2,2018-05-03,"spring",3,0.25,2.3363,7,3.11506666666667,9.33333333333333,123
"Russbach_vine","Russbach","vine",2,2018-05-07,"spring",4,0.25,0.8426,17,0.8426,17,127
"Russbach_vine","Russbach","vine",2,2018-05-10,"spring",3,0.25,6.0793,55,8.10573333333333,73.3333333333333,130
"Russbach_vine","Russbach","vine",2,2018-05-17,"summer",3,0.25,1.4236,5,1.89813333333333,6.66666666666667,137
"Russbach_vine","Russbach","vine",2,2018-05-24,"summer",2,0.25,3.6481,3,7.2962,6,144
"Russbach_vine","Russbach","vine",2,2018-05-28,"summer",3,0.25,1.6588,4,2.21173333333333,5.33333333333333,148
"Russbach_vine","Russbach","vine",2,2018-05-30,"summer",2,0.25,0.3612,2,0.7224,4,150
"Russbach_vine","Russbach","vine",2,2018-06-08,"summer",4,0.25,0.56,30,0.56,30,159
"Russbach_vine","Russbach","vine",2,2018-06-14,"summer",3,0.25,0.8482,4,1.13093333333333,5.33333333333333,165
"Russbach_vine","Russbach","vine",2,2018-06-18,"summer",4,0.25,0.1619,2,0.1619,2,169
"Russbach_vine","Russbach","vine",2,2018-06-21,"summer",3,0.25,0.6648,36,0.8864,48,172
"Russbach_vine","Russbach","vine",2,2018-06-25,"summer",4,0.25,0.0933,8,0.0933,8,176
"Russbach_vine","Russbach","vine",2,2018-07-02,"summer",4,0.25,0.0868,2,0.0868,2,183
"Russbach_vine","Russbach","vine",2,2018-07-05,"summer",3,0.25,0.0025,1,0.00333333333333333,1.33333333333333,186
"Russbach_vine","Russbach","vine",2,2018-07-09,"summer",4,0.25,0.7401,2,0.7401,2,190
"Russbach_vine","Russbach","vine",2,2018-07-12,"summer",3,0.25,2.2056,49,2.9408,65.3333333333333,193
"Russbach_vine","Russbach","vine",2,2018-07-16,"summer",4,0.25,0.77,5,0.77,5,197
"Russbach_vine","Russbach","vine",2,2018-07-19,"summer",3,0.25,0.0569,1,0.0758666666666667,1.33333333333333,200
"Russbach_vine","Russbach","vine",2,2018-07-26,"summer",3,0.25,1.2101,5,1.61346666666667,6.66666666666667,207
"Russbach_vine","Russbach","vine",2,2018-07-30,"autumn",4,0.25,2.178,50,2.178,50,211
"Russbach_vine","Russbach","vine",2,2018-08-01,"autumn",2,0.25,0.1744,8,0.3488,16,213
"Russbach_vine","Russbach","vine",2,2018-08-06,"autumn",5,0.25,1.3641,20,1.09128,16,218
"Russbach_vine","Russbach","vine",2,2018-08-09,"autumn",3,0.25,1.5385,11,2.05133333333333,14.6666666666667,221
"Russbach_vine","Russbach","vine",2,2018-08-16,"autumn",3,0.25,0.6279,14,0.8372,18.6666666666667,228
"Russbach_vine","Russbach","vine",2,2018-08-20,"autumn",4,0.25,1.0021,17,1.0021,17,232
"Russbach_vine","Russbach","vine",2,2018-08-22,"autumn",2,0.25,0.2822,9,0.5644,18,234
"Russbach_vine","Russbach","vine",2,2018-08-27,"autumn",5,0.25,0.114,11,0.0912,8.8,239
"Russbach_vine","Russbach","vine",2,2018-08-30,"autumn",3,0.25,0.9963,7,1.3284,9.33333333333333,242
"Russbach_vine","Russbach","vine",2,2018-09-03,"autumn",4,0.25,0.0102,3,0.0102,3,246
"Russbach_vine","Russbach","vine",2,2018-09-06,"autumn",3,0.25,4.2168,21,5.6224,28,249
"Russbach_vine","Russbach","vine",2,2018-09-12,"autumn",2,0.25,0.44,12,0.88,24,255
"Triefenbach_forest","Triefenbach","forest",1,2018-03-22,"spring",3,0.25,0.2951,1,0.393466666666667,1.33333333333333,81
"Triefenbach_forest","Triefenbach","forest",1,2018-03-29,"spring",2,0.25,0.161,4,0.322,8,88
"Triefenbach_forest","Triefenbach","forest",1,2018-04-03,"spring",5,0.25,1.3837,11,1.10696,8.8,93
"Triefenbach_forest","Triefenbach","forest",1,2018-04-06,"spring",3,0.25,0.534,8,0.712,10.6666666666667,96
"Triefenbach_forest","Triefenbach","forest",1,2018-04-09,"spring",3,0.25,3.6333,12,4.8444,16,99
"Triefenbach_forest","Triefenbach","forest",1,2018-04-12,"spring",3,0.25,1.6498,20,2.19973333333333,26.6666666666667,102
"Triefenbach_forest","Triefenbach","forest",1,2018-04-16,"spring",4,0.25,6.7199,37,6.7199,37,106
"Triefenbach_forest","Triefenbach","forest",1,2018-04-19,"spring",3,0.25,2.8613,20,3.81506666666667,26.6666666666667,109
"Triefenbach_forest","Triefenbach","forest",1,2018-04-23,"spring",4,0.25,8.7757,24,8.7757,24,113
"Triefenbach_forest","Triefenbach","forest",1,2018-04-26,"spring",3,0.25,0.083,1,0.110666666666667,1.33333333333333,116
"Triefenbach_forest","Triefenbach","forest",1,2018-04-30,"spring",4,0.25,0.0893,2,0.0893,2,120
"Triefenbach_forest","Triefenbach","forest",1,2018-05-03,"spring",3,0.25,2.6758,52,3.56773333333333,69.3333333333333,123
"Triefenbach_forest","Triefenbach","forest",1,2018-05-07,"spring",4,0.25,0.5321,3,0.5321,3,127
"Triefenbach_forest","Triefenbach","forest",1,2018-05-10,"spring",3,0.25,6.9677,65,9.29026666666667,86.6666666666667,130
"Triefenbach_forest","Triefenbach","forest",1,2018-05-15,"spring",5,0.25,2.4569,1,1.96552,0.8,135
"Triefenbach_forest","Triefenbach","forest",1,2018-05-17,"summer",2,0.25,0.0473,2,0.0946,4,137
"Triefenbach_forest","Triefenbach","forest",1,2018-05-22,"summer",5,0.25,4.6607,21,3.72856,16.8,142
"Triefenbach_forest","Triefenbach","forest",1,2018-05-24,"summer",2,0.25,7.6685,1,15.337,2,144
"Triefenbach_forest","Triefenbach","forest",1,2018-05-30,"summer",2,0.25,0.5911,2,1.1822,4,150
"Triefenbach_forest","Triefenbach","forest",1,2018-06-04,"summer",5,0.25,6.1956,4,4.95648,3.2,155
"Triefenbach_forest","Triefenbach","forest",1,2018-06-08,"summer",4,0.25,0.5248,4,0.5248,4,159
"Triefenbach_forest","Triefenbach","forest",1,2018-06-11,"summer",3,0.25,0.1556,9,0.207466666666667,12,162
"Triefenbach_forest","Triefenbach","forest",1,2018-06-14,"summer",3,0.25,1.9071,4,2.5428,5.33333333333333,165
"Triefenbach_forest","Triefenbach","forest",1,2018-06-18,"summer",4,0.25,0.9145,2,0.9145,2,169
"Triefenbach_forest","Triefenbach","forest",1,2018-06-21,"summer",3,0.25,5.6661,1,7.5548,1.33333333333333,172
"Triefenbach_forest","Triefenbach","forest",1,2018-06-25,"summer",4,0.25,2.6722,11,2.6722,11,176
"Triefenbach_forest","Triefenbach","forest",1,2018-07-02,"summer",4,0.25,2.3292,15,2.3292,15,183
"Triefenbach_forest","Triefenbach","forest",1,2018-07-05,"summer",3,0.25,14.4888,10,19.3184,13.3333333333333,186
"Triefenbach_forest","Triefenbach","forest",1,2018-07-09,"summer",4,0.25,24.706,8,24.706,8,190
"Triefenbach_forest","Triefenbach","forest",1,2018-07-18,"summer",1,0.25,0.0264,1,0.1056,4,199
"Triefenbach_forest","Triefenbach","forest",1,2018-07-23,"summer",5,0.25,22.9997,12,18.39976,9.6,204
"Triefenbach_forest","Triefenbach","forest",1,2018-07-30,"autumn",4,0.25,0.0775,4,0.0775,4,211
"Triefenbach_forest","Triefenbach","forest",1,2018-08-01,"autumn",2,0.25,0.0741,2,0.1482,4,213
"Triefenbach_forest","Triefenbach","forest",1,2018-08-06,"autumn",5,0.25,0.9509,3,0.76072,2.4,218
"Triefenbach_forest","Triefenbach","forest",1,2018-08-09,"autumn",3,0.25,3.1604,72,4.21386666666667,96,221
"Triefenbach_forest","Triefenbach","forest",1,2018-08-13,"autumn",4,0.25,1.9551,29,1.9551,29,225
"Triefenbach_forest","Triefenbach","forest",1,2018-08-16,"autumn",3,0.25,0.3565,8,0.475333333333333,10.6666666666667,228
"Triefenbach_forest","Triefenbach","forest",1,2018-08-20,"autumn",4,0.25,0.2869,1,0.2869,1,232
"Triefenbach_forest","Triefenbach","forest",1,2018-08-22,"autumn",2,0.25,1.0588,12,2.1176,24,234
"Triefenbach_forest","Triefenbach","forest",1,2018-08-27,"autumn",5,0.25,7.836,40,6.2688,32,239
"Triefenbach_forest","Triefenbach","forest",1,2018-08-30,"autumn",3,0.25,0.7475,3,0.996666666666667,4,242
"Triefenbach_forest","Triefenbach","forest",1,2018-09-04,"autumn",5,0.25,5.6746,67,4.53968,53.6,247
"Triefenbach_forest","Triefenbach","forest",1,2018-09-11,"autumn",5,0.25,4.9032,2,3.92256,1.6,254
"Triefenbach_forest","Triefenbach","forest",1,2018-09-13,"autumn",2,0.25,5.0409,39,10.0818,78,256
"Triefenbach_forest","Triefenbach","forest",2,2018-03-22,"spring",3,0.25,0.0415,1,0.0553333333333333,1.33333333333333,81
"Triefenbach_forest","Triefenbach","forest",2,2018-03-27,"spring",5,0.25,0.8309,9,0.66472,7.2,86
"Triefenbach_forest","Triefenbach","forest",2,2018-03-29,"spring",2,0.25,0.0811,1,0.1622,2,88
"Triefenbach_forest","Triefenbach","forest",2,2018-04-03,"spring",5,0.25,0.0748,3,0.05984,2.4,93
"Triefenbach_forest","Triefenbach","forest",2,2018-04-06,"spring",3,0.25,0.8478,26,1.1304,34.6666666666667,96
"Triefenbach_forest","Triefenbach","forest",2,2018-04-09,"spring",3,0.25,5.553,85,7.404,113.333333333333,99
"Triefenbach_forest","Triefenbach","forest",2,2018-04-12,"spring",3,0.25,3.9341,63,5.24546666666667,84,102
"Triefenbach_forest","Triefenbach","forest",2,2018-04-16,"spring",4,0.25,6.9816,15,6.9816,15,106
"Triefenbach_forest","Triefenbach","forest",2,2018-04-19,"spring",3,0.25,7.281,7,9.708,9.33333333333333,109
"Triefenbach_forest","Triefenbach","forest",2,2018-04-26,"spring",3,0.25,2.8955,60,3.86066666666667,80,116
"Triefenbach_forest","Triefenbach","forest",2,2018-04-30,"spring",4,0.25,5.5777,107,5.5777,107,120
"Triefenbach_forest","Triefenbach","forest",2,2018-05-07,"spring",4,0.25,5.1804,58,5.1804,58,127
"Triefenbach_forest","Triefenbach","forest",2,2018-05-10,"spring",3,0.25,0.4152,6,0.5536,8,130
"Triefenbach_forest","Triefenbach","forest",2,2018-05-15,"spring",5,0.25,3.7013,27,2.96104,21.6,135
"Triefenbach_forest","Triefenbach","forest",2,2018-05-17,"summer",2,0.25,4.7921,11,9.5842,22,137
"Triefenbach_forest","Triefenbach","forest",2,2018-05-22,"summer",5,0.25,4.4238,12,3.53904,9.6,142
"Triefenbach_forest","Triefenbach","forest",2,2018-05-24,"summer",2,0.25,2.5277,8,5.0554,16,144
"Triefenbach_forest","Triefenbach","forest",2,2018-05-30,"summer",2,0.25,0.3958,2,0.7916,4,150
"Triefenbach_forest","Triefenbach","forest",2,2018-06-08,"summer",4,0.25,0,0,0,0,159
"Triefenbach_forest","Triefenbach","forest",2,2018-06-11,"summer",3,0.25,4.3839,3,5.8452,4,162
"Triefenbach_forest","Triefenbach","forest",2,2018-06-14,"summer",3,0.25,0.1452,4,0.1936,5.33333333333333,165
"Triefenbach_forest","Triefenbach","forest",2,2018-06-18,"summer",4,0.25,0.0461,1,0.0461,1,169
"Triefenbach_forest","Triefenbach","forest",2,2018-06-21,"summer",3,0.25,0.0476,2,0.0634666666666667,2.66666666666667,172
"Triefenbach_forest","Triefenbach","forest",2,2018-06-25,"summer",4,0.25,10.0942,1,10.0942,1,176
"Triefenbach_forest","Triefenbach","forest",2,2018-06-28,"summer",3,0.25,0.3029,6,0.403866666666667,8,179
"Triefenbach_forest","Triefenbach","forest",2,2018-07-05,"summer",3,0.25,0.5631,1,0.7508,1.33333333333333,186
"Triefenbach_forest","Triefenbach","forest",2,2018-07-09,"summer",4,0.25,2.4885,12,2.4885,12,190
"Triefenbach_forest","Triefenbach","forest",2,2018-07-12,"summer",3,0.25,1.9251,9,2.5668,12,193
"Triefenbach_forest","Triefenbach","forest",2,2018-07-17,"summer",5,0.25,36.9341,14,29.54728,11.2,198
"Triefenbach_forest","Triefenbach","forest",2,2018-07-18,"summer",1,0.25,1.5122,5,6.0488,20,199
"Triefenbach_forest","Triefenbach","forest",2,2018-07-26,"summer",3,0.25,8.8776,9,11.8368,12,207
"Triefenbach_forest","Triefenbach","forest",2,2018-07-30,"autumn",4,0.25,2.8872,26,2.8872,26,211
"Triefenbach_forest","Triefenbach","forest",2,2018-08-01,"autumn",2,0.25,0.1689,1,0.3378,2,213
"Triefenbach_forest","Triefenbach","forest",2,2018-08-06,"autumn",5,0.25,17.6378,27,14.11024,21.6,218
"Triefenbach_forest","Triefenbach","forest",2,2018-08-09,"autumn",3,0.25,0.5942,13,0.792266666666667,17.3333333333333,221
"Triefenbach_forest","Triefenbach","forest",2,2018-08-13,"autumn",4,0.25,0,1,0,1,225
"Triefenbach_forest","Triefenbach","forest",2,2018-08-16,"autumn",3,0.25,0.35,1,0.466666666666667,1.33333333333333,228
"Triefenbach_forest","Triefenbach","forest",2,2018-08-20,"autumn",4,0.25,2.2714,49,2.2714,49,232
"Triefenbach_forest","Triefenbach","forest",2,2018-08-22,"autumn",2,0.25,10.8345,6,21.669,12,234
"Triefenbach_forest","Triefenbach","forest",2,2018-08-27,"autumn",5,0.25,3.2508,46,2.60064,36.8,239
"Triefenbach_forest","Triefenbach","forest",2,2018-08-30,"autumn",3,0.25,7.5852,50,10.1136,66.6666666666667,242
"Triefenbach_forest","Triefenbach","forest",2,2018-09-04,"autumn",5,0.25,0.2967,1,0.23736,0.8,247
"Triefenbach_forest","Triefenbach","forest",2,2018-09-06,"autumn",2,0.25,1.6286,21,3.2572,42,249
"Triefenbach_forest","Triefenbach","forest",2,2018-09-11,"autumn",5,0.25,10.0367,97,8.02936,77.6,254
"Triefenbach_vine","Triefenbach","vine",1,2018-03-22,"spring",3,0.25,0.5119,1,0.682533333333333,1.33333333333333,81
"Triefenbach_vine","Triefenbach","vine",1,2018-03-27,"spring",5,0.25,1.8194,21,1.45552,16.8,86
"Triefenbach_vine","Triefenbach","vine",1,2018-03-29,"spring",2,0.25,0.6551,3,1.3102,6,88
"Triefenbach_vine","Triefenbach","vine",1,2018-04-03,"spring",5,0.25,0.6312,7,0.50496,5.6,93
"Triefenbach_vine","Triefenbach","vine",1,2018-04-06,"spring",3,0.25,7.1579,63,9.54386666666667,84,96
"Triefenbach_vine","Triefenbach","vine",1,2018-04-09,"spring",3,0.25,4.6541,35,6.20546666666667,46.6666666666667,99
"Triefenbach_vine","Triefenbach","vine",1,2018-04-12,"spring",3,0.25,9.7865,80,13.0486666666667,106.666666666667,102
"Triefenbach_vine","Triefenbach","vine",1,2018-04-16,"spring",4,0.25,4.1591,27,4.1591,27,106
"Triefenbach_vine","Triefenbach","vine",1,2018-04-19,"spring",3,0.25,2.2642,7,3.01893333333333,9.33333333333333,109
"Triefenbach_vine","Triefenbach","vine",1,2018-04-23,"spring",4,0.25,10.7798,32,10.7798,32,113
"Triefenbach_vine","Triefenbach","vine",1,2018-04-26,"spring",3,0.25,2.2565,22,3.00866666666667,29.3333333333333,116
"Triefenbach_vine","Triefenbach","vine",1,2018-04-30,"spring",4,0.25,3.7111,15,3.7111,15,120
"Triefenbach_vine","Triefenbach","vine",1,2018-05-03,"spring",3,0.25,1.46,13,1.94666666666667,17.3333333333333,123
"Triefenbach_vine","Triefenbach","vine",1,2018-05-07,"spring",4,0.25,3.3036,19,3.3036,19,127
"Triefenbach_vine","Triefenbach","vine",1,2018-05-10,"spring",3,0.25,0.8493,24,1.1324,32,130
"Triefenbach_vine","Triefenbach","vine",1,2018-05-15,"spring",5,0.25,8.0068,43,6.40544,34.4,135
"Triefenbach_vine","Triefenbach","vine",1,2018-05-17,"summer",2,0.25,1.57,5,3.14,10,137
"Triefenbach_vine","Triefenbach","vine",1,2018-05-22,"summer",5,0.25,3.3915,27,2.7132,21.6,142
"Triefenbach_vine","Triefenbach","vine",1,2018-05-24,"summer",2,0.25,1.258,5,2.516,10,144
"Triefenbach_vine","Triefenbach","vine",1,2018-05-28,"summer",4,0.25,6.7805,54,6.7805,54,148
"Triefenbach_vine","Triefenbach","vine",1,2018-05-30,"summer",2,0.25,7.3853,22,14.7706,44,150
"Triefenbach_vine","Triefenbach","vine",1,2018-06-04,"summer",5,0.25,9.9813,63,7.98504,50.4,155
"Triefenbach_vine","Triefenbach","vine",1,2018-06-08,"summer",4,0.25,9.5492,21,9.5492,21,159
"Triefenbach_vine","Triefenbach","vine",1,2018-06-11,"summer",3,0.25,0,0,0,0,162
"Triefenbach_vine","Triefenbach","vine",1,2018-06-18,"summer",4,0.25,1.0112,3,1.0112,3,169
"Triefenbach_vine","Triefenbach","vine",1,2018-06-21,"summer",3,0.25,1.8333,18,2.4444,24,172
"Triefenbach_vine","Triefenbach","vine",1,2018-06-25,"summer",4,0.25,1.7087,10,1.7087,10,176
"Triefenbach_vine","Triefenbach","vine",1,2018-06-28,"summer",3,0.25,1.6616,33,2.21546666666667,44,179
"Triefenbach_vine","Triefenbach","vine",1,2018-07-02,"summer",4,0.25,13.7183,16,13.7183,16,183
"Triefenbach_vine","Triefenbach","vine",1,2018-07-05,"summer",3,0.25,0.8942,3,1.19226666666667,4,186
"Triefenbach_vine","Triefenbach","vine",1,2018-07-09,"summer",4,0.25,2.9138,8,2.9138,8,190
"Triefenbach_vine","Triefenbach","vine",1,2018-07-12,"summer",3,0.25,6.5954,4,8.79386666666667,5.33333333333333,193
"Triefenbach_vine","Triefenbach","vine",1,2018-07-18,"summer",1,0.25,5.3254,1,21.3016,4,199
"Triefenbach_vine","Triefenbach","vine",1,2018-07-23,"summer",5,0.25,0.815,4,0.652,3.2,204
"Triefenbach_vine","Triefenbach","vine",1,2018-07-26,"summer",3,0.25,0.4063,14,0.541733333333333,18.6666666666667,207
"Triefenbach_vine","Triefenbach","vine",1,2018-07-30,"autumn",4,0.25,0.3464,3,0.3464,3,211
"Triefenbach_vine","Triefenbach","vine",1,2018-08-01,"autumn",2,0.25,0.0718,1,0.1436,2,213
"Triefenbach_vine","Triefenbach","vine",1,2018-08-06,"autumn",5,0.25,2.2348,11,1.78784,8.8,218
"Triefenbach_vine","Triefenbach","vine",1,2018-08-09,"autumn",3,0.25,0.985,11,1.31333333333333,14.6666666666667,221
"Triefenbach_vine","Triefenbach","vine",1,2018-08-13,"autumn",4,0.25,6.6381,6,6.6381,6,225
"Triefenbach_vine","Triefenbach","vine",1,2018-08-16,"autumn",3,0.25,0.3753,4,0.5004,5.33333333333333,228
"Triefenbach_vine","Triefenbach","vine",1,2018-08-20,"autumn",4,0.25,2.5678,16,2.5678,16,232
"Triefenbach_vine","Triefenbach","vine",1,2018-08-22,"autumn",2,0.25,0.2874,16,0.5748,32,234
"Triefenbach_vine","Triefenbach","vine",1,2018-08-27,"autumn",5,0.25,1.9723,23,1.57784,18.4,239
"Triefenbach_vine","Triefenbach","vine",1,2018-08-30,"autumn",3,0.25,1.615,17,2.15333333333333,22.6666666666667,242
"Triefenbach_vine","Triefenbach","vine",1,2018-09-04,"autumn",5,0.25,0.2606,13,0.20848,10.4,247
"Triefenbach_vine","Triefenbach","vine",1,2018-09-06,"autumn",2,0.25,1.2449,7,2.4898,14,249
"Triefenbach_vine","Triefenbach","vine",1,2018-09-11,"autumn",5,0.25,1.3387,6,1.07096,4.8,254
"Triefenbach_vine","Triefenbach","vine",1,2018-09-13,"autumn",2,0.25,1.6711,4,3.3422,8,256
"Triefenbach_vine","Triefenbach","vine",2,2018-03-22,"spring",3,0.25,0,0,0,0,81
"Triefenbach_vine","Triefenbach","vine",2,2018-03-27,"spring",5,0.25,0.8462,10,0.67696,8,86
"Triefenbach_vine","Triefenbach","vine",2,2018-03-29,"spring",2,0.25,4.5786,2,9.1572,4,88
"Triefenbach_vine","Triefenbach","vine",2,2018-04-03,"spring",5,0.25,4.2175,37,3.374,29.6,93
"Triefenbach_vine","Triefenbach","vine",2,2018-04-06,"spring",3,0.25,1.9596,13,2.6128,17.3333333333333,96
"Triefenbach_vine","Triefenbach","vine",2,2018-04-09,"spring",3,0.25,12.574,56,16.7653333333333,74.6666666666667,99
"Triefenbach_vine","Triefenbach","vine",2,2018-04-12,"spring",3,0.25,7.8052,65,10.4069333333333,86.6666666666667,102
